Species,Country.of.Origin,Number.of.Bags,Bag.Weight,Year,Month,Day,Owner.1,Aroma,Flavor,Aftertaste,Acidity,Body,Balance,Uniformity,Clean.Cup,Sweetness,Cupper.Points,Total.Cup.Points,Moisture,Category.One.Defects,Quakers,Category.Two.Defects,unit_of_measurement,altitude_low_meters,altitude_high_meters,altitude_mean_meters
Arabica,Indonesia,2,2 kg,2017,5,24,PT.ROYAL PACIFIC INDAH INTERNATIONAL,7.81,7.88,7.56,7.75,7.63,7.75,10,10,10,7.75,84.13,0.12,0,0,0,m,0,0,0
Arabica,Honduras,275,69 kg,2017,6,1,Bismarck Castro,7.5,7.5,7.17,7.5,7.5,7.42,10,10,10,7.42,82,0.12,0,0,1,m,1600,1600,1600
Arabica,Guatemala,50,69 kg,2017,6,1,Juan Luis Alvarado Romero,7.5,7.42,7.25,7.25,7.5,7.25,10,10,10,7.33,81.5,0.12,0,0,0,m,0,0,0
Arabica,Guatemala,25,69 kg,2017,6,1,Juan Luis Alvarado Romero,7.42,7.42,7.08,7.5,7.42,7.33,10,10,10,7.42,81.58,0.12,0,0,0,m,190164,190164,190164
Arabica,Guatemala,25,69 kg,2017,6,1,Juan Luis Alvarado Romero,7.58,7.58,7.33,7.58,7.33,7.67,10,10,10,7.67,82.75,0.12,0,0,0,ft,157.8864,157.8864,157.8864
Arabica,Guatemala,20,69 kg,2017,6,1,Juan Luis Alvarado Romero,7.58,7.5,7.25,7.67,7.5,7.5,10,10,10,7.42,82.42,0.12,0,0,0,ft,157.8864,157.8864,157.8864
Arabica,Honduras,274,67 kg,2017,6,1,Bismarck Castro,7.58,7.5,7.25,7.33,7.42,7.5,10,10,10,7.33,81.92,0.12,0,0,1,m,1400,1400,1400
Arabica,Guatemala,50,69 kg,2017,6,1,Juan Luis Alvarado Romero,7.75,7.83,7.58,7.83,7.67,7.75,10,10,10,7.75,84.17,0.13,0,0,1,m,1700,1700,1700
Arabica,Honduras,275,69 kg,2017,6,3,Elsy Reyes,7.5,7.5,7.33,7.42,7.17,7.25,10,10,10,7.33,81.5,0.1,0,0,5,m,1400,1400,1400
Arabica,Honduras,275,69 kg,2017,6,3,Elsy Reyes,7.58,7.58,7.33,7.5,7.5,7.5,10,10,10,7.5,82.5,0.1,0,0,4,m,1400,1400,1400
Arabica,Guatemala,80,69 kg,2017,6,5,Juan Luis Alvarado Romero,7.42,7.33,7.17,7.67,7.33,7.42,10,10,10,7.33,81.67,0.12,0,1,3,ft,1219.2,1219.2,1219.2
Arabica,Eiopia,320,60 kg,2017,6,5,Kyagalanyi Coffee Ltd,7.83,7.75,7.67,7.75,7.33,7.75,10,10,10,7.92,84,0.11,3,11,1,m,1800,1800,1800
Arabica,Nicaragua,275,69 kg,2017,6,13,"COMERCIAL INTERNACIONAL EXPORTADORA, S.A.",7.33,7.08,6.92,7.08,7.42,7.17,10,10,10,7,80,0.1,0,0,5,m,1250,1250,1250
Arabica,Peru,200,13800 kg,2017,6,16,ANDREA BERNAL,7.92,7.5,7.5,7.58,7.67,7.5,10,10,10,7.5,83.17,0.11,0,1,0,m,0,0,0
Arabica,Nicaragua,550,69 kg,2017,6,20,"Exportadora Atlantic, S.A.",7.5,7.42,7.33,7.33,7.25,7.33,10,10,10,7.33,81.5,0.11,0,0,3,m,1100,1100,1100
Arabica,Guatemala,50,69 kg,2017,6,22,Juan Luis Alvarado Romero,7.5,7.58,7.33,7.67,7.58,7.58,10,10,10,7.58,82.83,0.11,1,1,2,m,1700,1700,1700
Arabica,Guatemala,50,69 kg,2017,6,22,Juan Luis Alvarado Romero,7.5,7.5,7.25,7.42,7.42,7.42,10,10,10,7.42,81.92,0.11,0,2,0,ft,1219.2,1219.2,1219.2
Arabica,Guatemala,50,69 kg,2017,6,22,Juan Luis Alvarado Romero,7.5,7.5,7.25,7.42,7.42,7.33,10,10,10,7.33,81.75,0.11,0,1,1,m,1700,1700,1700
Arabica,Eiopia,320,19200 kg,2017,6,23,SEID DAMTEW COFFEE PLANATAION,7.83,8,7.83,8.17,7.92,8,10,10,10,8,85.75,0.09,0,4,7,m,0,0,0
Arabica,Colombia,275,70 kg,2017,6,30,CARCAFE LTDA CI,7.92,7.58,7.5,7.83,7.58,7.67,10,10,10,7.75,83.83,0,1,0,6,m,2527,2527,2527
Arabica,Mexico,200,69 kg,2017,7,3,CAFES TOMARI SA DE CV,7.83,7.83,7.58,7.92,7.42,7.5,10,10,10,7.83,83.92,0.11,0,0,5,m,1300,1300,1300
Arabica,Kenya,150,60 kg,2017,7,7,Lydiah Mwangi,7.17,7.58,7.5,7.5,8,7.75,10,10,10,5.42,80.92,0.11,0,0,3,m,1600,1600,1600
Arabica,Colombia,129,70 kg,2017,7,7,Racafe & Cia S.C.A,7.58,7.67,7.5,7.33,7.67,7.58,10,10,10,7.58,82.92,0.11,0,0,1,m,1500,1500,1500
Arabica,Honduras,15,69 kg,2017,7,27,Janny Marli Torres,7.58,7,6.75,6.92,7,6.92,10,10,10,7,79.17,0.11,0,0,5,m,1650,1650,1650
Arabica,Indonesia,2,1 kg,2017,8,3,SanJava Coffee,7.5,7.5,7.42,7.42,7.5,7.42,10,10,10,7.33,82.08,0.15,0,0,3,m,1300,1300,1300
Arabica,Kenya,150,60 kg,2017,8,3,Lydiah Mwangi,7.33,7.58,7.83,7.75,7.75,7.92,10,10,10,8.17,84.33,0.11,0,0,4,m,1800,1800,1800
Arabica,Indonesia,2,1 kg,2017,8,8,SanJava Coffee,7.5,7.58,7.42,7.58,7.58,7.5,10,10,10,7.58,82.75,0.12,0,0,15,m,1500,1500,1500
Arabica,Guatemala,50,69 kg,2017,8,22,Juan Luis Alvarado Romero,7.33,7.25,6.92,7.33,7.25,7.33,9.33,10,10,7.08,79.83,0.1,0,0,2,m,1700,1700,1700
Arabica,Guatemala,50,69 kg,2017,8,22,Juan Luis Alvarado Romero,7.33,7.42,7.33,7.42,7.5,7.42,8.67,9.33,9.33,7.42,79.17,0.1,0,0,0,ft,1219.2,1219.2,1219.2
Arabica,Guatemala,25,69 kg,2017,8,22,Juan Luis Alvarado Romero,7.42,7.58,7.42,7.67,7.5,7.5,10,10,10,7.67,82.75,0.1,0,0,1,ft,1219.2,1219.2,1219.2
Arabica,Guatemala,25,69 kg,2017,8,22,Juan Luis Alvarado Romero,7.42,7.5,7.25,7.5,7.33,7.42,10,10,10,7.42,81.83,0.1,1,0,1,ft,157.8864,157.8864,157.8864
Arabica,Guatemala,50,69 kg,2017,8,22,Juan Luis Alvarado Romero,7.42,7.42,7.08,7.42,7.33,7.42,10,10,10,7.58,81.67,0.1,0,0,1,m,1700,1700,1700
Arabica,Guatemala,25,69 kg,2017,8,22,Juan Luis Alvarado Romero,7.58,7.5,7.25,7.58,7.58,7.5,9.33,10,10,7.58,81.92,0.1,0,0,1,m,1901,1901,1901
Arabica,Honduras,15,69 kg,2017,8,23,Janny Marli Torres,7.58,7.33,7,7.17,7.33,7.08,10,10,10,7,80.5,0.11,0,0,5,m,1650,1650,1650
Arabica,Guatemala,50,69 kg,2017,8,23,Juan Luis Alvarado Romero,7.58,7.67,7.42,7.42,7.67,7.67,8.67,8.67,8.67,7.67,79.08,0.1,0,0,1,m,1700,1700,1700
Arabica,Guatemala,50,69 kg,2017,8,23,Juan Luis Alvarado Romero,7.67,7.75,7.5,7.58,7.58,7.67,10,10,10,7.67,83.42,0.1,0,0,3,m,1700,1700,1700
Arabica,Guatemala,50,69 kg,2017,8,23,Juan Luis Alvarado Romero,7.67,7.58,7.17,7.42,7.33,7.42,9.33,10,10,7.58,81.5,0.1,0,0,0,ft,1219.2,1219.2,1219.2
Arabica,Guatemala,25,69 kg,2017,8,23,Juan Luis Alvarado Romero,7.67,7.67,7.33,7.58,7.67,7.5,9.33,9.33,9.33,7.5,80.92,0.1,0,0,2,m,1901,1901,1901
Arabica,Guatemala,275,69 kg,2017,8,24,Juan Luis Alvarado Romero,7.58,7.58,7.33,7.67,7.75,7.58,10,10,10,7.67,83.17,0.1,0,0,1,m,1901,1901,1901
Arabica,Kenya,200,12000 kg,2017,8,25,Kennedy Macharia,7,7.08,7,7.17,7.25,7.25,10,10,10,7.08,79.83,0.11,0,1,5,m,1500,1500,1500
Arabica,El Salvador,100,69 kg,2017,8,28,Consejo Salvadoreño del Café,7.5,7.5,7.75,7.58,7.92,7.83,10,10,9.33,7.5,82.92,0,0,0,1,m,1350,1350,1350
Arabica,El Salvador,100,69 kg,2017,8,28,Consejo Salvadoreño del Café,7.42,7.08,7.08,7.33,7.25,7.58,10,10,10,7.25,81,0,0,2,6,m,1450,1450,1450
Arabica,Kenya,200,60 kg,2017,9,1,Kennedy Macharia,8.08,7.67,7.67,7.58,7.25,7.67,10,10,10,7.75,83.67,0.11,0,0,0,m,1700,1700,1700
Arabica,Indonesia,2,1 kg,2017,9,4,SanJava Coffee,7.83,7.75,7.25,7.5,7.42,7.33,10,10,10,7.42,82.5,0.11,0,0,5,m,1250,1250,1250
Arabica,Guatemala,50,69 kg,2017,9,8,Juan Luis Alvarado Romero,7.5,7.5,7.42,7.58,7.67,7.5,10,10,10,7.58,82.75,0.1,0,0,1,ft,1219.2,1219.2,1219.2
Arabica,Guatemala,25,69 kg,2017,9,8,Juan Luis Alvarado Romero,7.5,7.42,7.42,7.75,7.5,7.5,10,10,10,7.5,82.58,0.1,0,1,2,ft,1219.2,1219.2,1219.2
Arabica,Guatemala,275,69 kg,2017,9,8,Juan Luis Alvarado Romero,7.33,7.25,7.08,7.17,7.25,7.17,10,10,10,7.25,80.5,0.1,0,0,4,m,1500,1500,1500
Arabica,Guatemala,50,69 kg,2017,9,8,Juan Luis Alvarado Romero,7.58,7.5,7.33,7.75,7.33,7.5,10,10,10,7.42,82.42,0.1,0,1,2,m,1700,1700,1700
Arabica,Guatemala,50,69 kg,2017,9,19,Juan Luis Alvarado Romero,7.5,7.67,7.17,7.67,7.67,7.58,10,10,10,7.5,82.75,0.11,0,0,4,m,1700,1700,1700
Arabica,Honduras,1,2 kg,2017,9,27,Brian Beck,7.42,7.67,7.17,7.58,7.58,7.5,10,10,10,7.5,82.42,0.12,0,1,6,m,1500,1500,1500
Arabica,Colombia,275,70 kg,2017,9,28,CARCAFE LTDA CI,7.83,7.83,7.58,7.58,7.58,7.58,10,10,10,7.75,83.75,0.11,0,0,1,m,442,442,442
Arabica,Panama,37,60 kg,2017,10,9,Gonzalo Hernandez,8,8,7.92,8.08,7.83,8,10,10,10,8,85.83,0.08,0,1,0,m,1600,1600,1600
Arabica,Kenya,27,50 kg,2017,10,13,Jungle Estate,7.75,7.58,7.42,7.58,7.5,7.5,10,10,10,7.5,82.83,0.1,0,0,3,m,1754,1754,1754
Arabica,Guatemala,275,69 kg,2017,10,17,Juan Luis Alvarado Romero,7.58,7.67,7.5,7.58,7.5,7.42,10,10,10,7.5,82.75,0.11,0,0,8,m,1800,1800,1800
Arabica,Brazil,320,60 kg,2017,10,20,Ipanema Coffees,7.5,7.75,7.58,7.5,7.58,7.5,10,10,10,8.5,83.92,0,0,0,3,m,890,890,890
Arabica,Brazil,320,60 kg,2017,10,20,Ipanema Coffees,7.5,7.58,7.25,7.75,7.58,7.5,10,10,10,7.5,82.67,0,0,0,4,m,890,890,890
Arabica,Brazil,320,60 kg,2017,10,20,Ipanema Coffees,7.5,7.5,7.5,7.5,7.58,7.5,10,10,10,7.42,82.5,0.11,0,0,4,m,890,890,890
Arabica,Brazil,320,60 kg,2017,10,20,Ipanema Coffees,7.5,7.33,7.42,7.58,7.58,6.92,8,8,10,7,77.33,0,0,0,3,m,890,890,890
Arabica,Brazil,320,60 kg,2017,10,20,Ipanema Coffees,7.42,7.5,7.25,7.5,7.5,7.25,10,10,10,7.25,81.67,0.11,0,0,5,m,890,890,890
Arabica,Brazil,320,60 kg,2017,10,20,Ipanema Coffees,7.58,7.67,7.58,7.58,7.67,7.58,10,10,10,7.92,83.58,0.11,0,0,5,m,890,890,890
Arabica,Brazil,320,60 kg,2017,10,20,Ipanema Coffees,7.58,7.5,7.5,7.75,7.67,7.5,10,10,10,7.5,83,0,0,0,4,m,890,890,890
Arabica,Brazil,320,60 kg,2017,10,20,Ipanema Coffees,7.67,7.67,7.58,7.75,7.67,7.67,10,10,10,7.75,83.75,0.11,0,0,5,m,890,890,890
Arabica,Brazil,320,60 kg,2017,10,20,Ipanema Coffees,7.67,7.83,7.5,7.67,7.67,7.5,10,10,10,7.83,83.67,0.11,0,0,2,m,890,890,890
Arabica,Brazil,320,60 kg,2017,10,20,Ipanema Coffees,7.67,7.42,7.5,7.58,7.67,7.58,10,10,10,7.75,83.17,0.11,0,0,4,m,890,890,890
Arabica,Brazil,320,60 kg,2017,10,20,Ipanema Coffees,7.67,7.58,7.5,7.58,7.58,7.5,10,10,10,7.5,82.92,0,0,0,0,m,890,890,890
Arabica,Brazil,305,59 kg,2017,10,27,Volcafe Ltda. - Brasil,7,7,6.83,7,7.33,6.83,6,6,10,6.67,70.67,0.11,0,1,55,m,0,0,0
Arabica,Brazil,440,59 kg,2017,10,27,Volcafe Ltda. - Brasil,7.17,7,6.83,7.5,7.17,7,8,8,10,7,75.67,0.11,0,1,6,m,0,0,0
Arabica,Brazil,440,59 kg,2017,11,3,Volcafe Ltda. - Brasil,7.17,7.33,7.42,7.08,7,7,10,10,10,7.25,80.25,0.11,0,1,1,m,995,995,995
Arabica,Colombia,300,29 kg,2017,11,9,CARCAFE LTDA CI,7.5,7.58,7.58,7.5,7.75,7.83,10,10,10,7.67,83.42,0,0,2,1,m,439,439,439
Arabica,Colombia,275,70 kg,2017,11,9,CARCAFE LTDA CI,7.83,7.5,7.42,7.5,7.83,8.5,10,10,10,7.5,84.08,0,1,3,3,m,442,442,442
Arabica,Brazil,1062,5 kg,2017,11,15,KlemOrganics,7.58,7.5,7.25,7.42,7.67,7.33,10,10,10,7.5,82.25,0.09,2,6,10,m,1100,1100,1100
Arabica,Costa Rica,275,18975 kg,2017,11,28,Max Gurdian,7.92,7.67,7.92,7.75,7.67,7.58,10,10,10,8,84.5,0.1,0,0,2,m,1200,1200,1200
Arabica,Brazil,440,60 kg,2017,11,29,Brayan Cunha Souza,7.17,7.17,7,7.17,7.25,7.25,10,10,10,7.08,80.08,0.11,0,0,5,m,1100,1100,1100
Arabica,Taiwan,20,5 kg,2017,12,8,CQI Taiwan ICP CQI台灣合作夥伴,7.17,7.17,7.17,7.42,7.17,7.25,10,10,10,7.17,80.5,0,0,0,0,m,50,50,50
Arabica,Taiwan,150,1 kg,2017,12,8,CQI Taiwan ICP CQI台灣合作夥伴,7.33,7.17,7.25,7.33,7.33,7.25,10,10,10,7.25,80.92,0,0,0,0,m,200,200,200
